;amo muchacho trabajo;amor amar sentir;amor vida ángel;blanco color vestir;bueno casa amigo;caballo momento echar;calle niño amigo;capitán caballo vida;claro santo altar;claro tomar pasar;cura pueblo niño;dinero papel nombre;doctor alma libro;grande bueno mundo;griego sultán lleno;jefe político plaza;jefe secretario regidor;juez coronel reo;leer libro carta;luz cielo sol;madre padre familia;muerte pobre mismo;padre anciano amigo;pasar grande voz;pastor pueblo casa;querer bueno casa;querer padre llorar;recibir medio noche;secreto inquisidor tribunal;sor hermano mirar
mx0015_Sierra_Incognita009;0.00036231880000000004;0.2177536232;0.1416666667;0.00036231880000000004;0.0184782609;0.00036231880000000004;0.00036231880000000004;0.00036231880000000004;0.00036231880000000004;0.00036231880000000004;0.00036231880000000004;0.0112318841;0.0945652174;0.00036231880000000004;0.00036231880000000004;0.00036231880000000004;0.00036231880000000004;0.00036231880000000004;0.0148550725;0.109057971;0.0076086957;0.0039855072;0.00036231880000000004;0.2721014493;0.00036231880000000004;0.0981884058;0.00036231880000000004;0.00036231880000000004;0.0039855072;0.00036231880000000004
mx0015_Sierra_Incognita008;0.010264900700000001;0.0566225166;0.0764900662;0.1791390728;0.0731788079;0.0003311258;0.0003311258;0.0003311258;0.030132450300000002;0.0003311258;0.0003311258;0.0069536424000000005;0.0433774834;0.0003311258;0.0036423841000000003;0.0003311258;0.0003311258;0.0036423841000000003;0.030132450300000002;0.2486754967;0.0003311258;0.0003311258;0.0003311258;0.2188741722;0.0036423841000000003;0.0003311258;0.0003311258;0.010264900700000001;0.0003311258;0.0003311258
mx0015_Sierra_Incognita007;0.00041152260000000004;0.2020576132;0.053909465000000004;0.066255144;0.1197530864;0.00041152260000000004;0.016872428000000002;0.00041152260000000004;0.0374485597;0.00041152260000000004;0.00041152260000000004;0.041563786000000005;0.0580246914;0.078600823;0.00041152260000000004;0.004526749;0.00041152260000000004;0.00041152260000000004;0.0909465021;0.0497942387;0.00041152260000000004;0.00041152260000000004;0.00041152260000000004;0.062139917700000005;0.00041152260000000004;0.0868312757;0.00041152260000000004;0.0251028807;0.00041152260000000004;0.00041152260000000004
mx0015_Sierra_Incognita006;0.0003663004;0.11025641030000001;0.22014652010000002;0.0736263736;0.0003663004;0.0003663004;0.040659340700000005;0.0003663004;0.0223443223;0.0003663004;0.0003663004;0.0003663004;0.0919413919;0.0003663004;0.0003663004;0.004029304;0.0003663004;0.0003663004;0.0003663004;0.1358974359;0.0003663004;0.0003663004;0.015018315;0.1285714286;0.0003663004;0.0003663004;0.1175824176;0.0003663004;0.0003663004;0.033333333300000004
mx0015_Sierra_Incognita005;0.0003703704;0.17814814810000001;0.0559259259;0.1262962963;0.0003703704;0.0188888889;0.0003703704;0.0003703704;0.0003703704;0.0003703704;0.0003703704;0.0077777778;0.1522222222;0.0003703704;0.0114814815;0.0114814815;0.0003703704;0.0003703704;0.1151851852;0.0744444444;0.0003703704;0.0003703704;0.0003703704;0.2225925926;0.0003703704;0.0188888889;0.0003703704;0.0003703704;0.0003703704;0.0003703704
mx0015_Sierra_Incognita004;0.0003745318;0.1202247191;0.0003745318;0.0378277154;0.0078651685;0.0003745318;0.015355805200000001;0.0003745318;0.0003745318;0.0078651685;0.0003745318;0.0003745318;0.172659176;0.0003745318;0.0003745318;0.0003745318;0.0003745318;0.0003745318;0.041573033700000005;0.25131086140000003;0.0003745318;0.0003745318;0.0228464419;0.2475655431;0.0228464419;0.019101123600000002;0.0228464419;0.0041198502000000005;0.0003745318;0.0003745318
mx0015_Sierra_Incognita003;0.0003759398;0.1582706767;0.0003759398;0.0003759398;0.0003759398;0.0003759398;0.0003759398;0.0003759398;0.0003759398;0.0342105263;0.0003759398;0.0078947368;0.1244360902;0.0116541353;0.0003759398;0.0041353383;0.0116541353;0.0003759398;0.0342105263;0.2672932331;0.0003759398;0.0266917293;0.0003759398;0.1695488722;0.0041353383;0.0868421053;0.0003759398;0.0003759398;0.0530075188;0.0003759398
mx0015_Sierra_Incognita002;0.007749077500000001;0.2217712177;0.0704797048;0.00036900370000000004;0.00036900370000000004;0.0114391144;0.00036900370000000004;0.00036900370000000004;0.00036900370000000004;0.00036900370000000004;0.00036900370000000004;0.022509225100000002;0.1405904059;0.015129151300000001;0.00036900370000000004;0.007749077500000001;0.00036900370000000004;0.00036900370000000004;0.059409594100000004;0.1885608856;0.0114391144;0.0040590406;0.0040590406;0.14797047970000002;0.015129151300000001;0.0409594096;0.015129151300000001;0.007749077500000001;0.00036900370000000004;0.0040590406
mx0015_Sierra_Incognita001;0.0004016064;0.0164658635;0.0847389558;0.0004016064;0.0044176707;0.0004016064;0.056626506;0.0004016064;0.0004016064;0.0004016064;0.0004016064;0.0004016064;0.12891566270000002;0.10481927710000001;0.0124497992;0.0004016064;0.0004016064;0.0004016064;0.0485943775;0.1570281124;0.0004016064;0.0847389558;0.0004016064;0.1771084337;0.0646586345;0.052610441800000005;0.0004016064;0.0004016064;0.0004016064;0.0004016064
mx0014_Sierra_Confesiones024;0.00043290040000000003;0.1519480519;0.2168831169;0.00043290040000000003;0.00043290040000000003;0.00043290040000000003;0.00043290040000000003;0.00043290040000000003;0.00043290040000000003;0.00043290040000000003;0.00043290040000000003;0.00043290040000000003;0.00043290040000000003;0.00043290040000000003;0.00043290040000000003;0.017748917700000002;0.0090909091;0.00043290040000000003;0.00043290040000000003;0.0783549784;0.00043290040000000003;0.0956709957;0.0090909091;0.2212121212;0.00043290040000000003;0.00043290040000000003;0.1519480519;0.00043290040000000003;0.00043290040000000003;0.0393939394
mx0014_Sierra_Confesiones023;0.0003649635;0.3324817518;0.16824817520000002;0.0003649635;0.0076642336000000005;0.0003649635;0.0076642336000000005;0.0003649635;0.0003649635;0.0003649635;0.0113138686;0.0186131387;0.0003649635;0.0003649635;0.0076642336000000005;0.0003649635;0.0003649635;0.0003649635;0.0003649635;0.0040145985;0.0113138686;0.022262773700000002;0.0003649635;0.29233576640000003;0.0003649635;0.0003649635;0.10620437960000001;0.0040145985;0.0003649635;0.0003649635
mx0014_Sierra_Confesiones022;0.0003759398;0.1093984962;0.1582706767;0.0417293233;0.0041353383;0.0003759398;0.0003759398;0.0003759398;0.0530075188;0.0003759398;0.0304511278;0.0041353383;0.0266917293;0.0417293233;0.0003759398;0.0003759398;0.0003759398;0.0003759398;0.0003759398;0.1281954887;0.0041353383;0.0003759398;0.0154135338;0.3236842105;0.0003759398;0.0342105263;0.0116541353;0.0003759398;0.0003759398;0.0078947368
mx0014_Sierra_Confesiones021;0.0003521127;0.2116197183;0.19049295770000002;0.0003521127;0.0073943662;0.0003521127;0.0003521127;0.0003521127;0.039084507000000004;0.0003521127;0.0003521127;0.0003521127;0.0038732394000000002;0.0003521127;0.0038732394000000002;0.0003521127;0.0003521127;0.0003521127;0.0003521127;0.19049295770000002;0.0003521127;0.0003521127;0.0003521127;0.21866197180000002;0.0003521127;0.0003521127;0.1235915493;0.0003521127;0.0038732394000000002;0.0003521127
mx0014_Sierra_Confesiones020;0.0042801556;0.2688715953;0.1793774319;0.0120622568;0.00038910510000000003;0.00038910510000000003;0.00038910510000000003;0.00038910510000000003;0.019844358000000003;0.00038910510000000003;0.00038910510000000003;0.00038910510000000003;0.00038910510000000003;0.1054474708;0.00038910510000000003;0.00038910510000000003;0.00038910510000000003;0.00038910510000000003;0.00038910510000000003;0.1443579767;0.00038910510000000003;0.0354085603;0.0315175097;0.1326848249;0.00038910510000000003;0.0237354086;0.0354085603;0.00038910510000000003;0.00038910510000000003;0.00038910510000000003
mx0014_Sierra_Confesiones019;0.0003367003;0.0138047138;0.10808080810000001;0.0003367003;0.0138047138;0.13838383840000001;0.0272727273;0.010437710400000001;0.0070707071;0.0003367003;0.0003367003;0.0003367003;0.0003367003;0.017171717200000002;0.0003367003;0.0003367003;0.0407407407;0.0205387205;0.0003367003;0.09124579120000001;0.0003367003;0.010437710400000001;0.0003367003;0.4144781145;0.0003367003;0.0003367003;0.0744107744;0.0070707071;0.0003367003;0.0003367003
mx0014_Sierra_Confesiones018;0.0004405286;0.145814978;0.0004405286;0.0400881057;0.0004405286;0.0004405286;0.0224669604;0.0004405286;0.0092511013;0.0004405286;0.0356828194;0.0004405286;0.0004405286;0.2118942731;0.004845815000000001;0.0004405286;0.0004405286;0.004845815000000001;0.0797356828;0.0004405286;0.0004405286;0.0136563877;0.004845815000000001;0.2427312775;0.0004405286;0.1149779736;0.0004405286;0.0621145374;0.0004405286;0.0004405286
mx0014_Sierra_Confesiones017;0.00039215690000000004;0.19647058820000002;0.09450980390000001;0.0709803922;0.00039215690000000004;0.00039215690000000004;0.00039215690000000004;0.00039215690000000004;0.00039215690000000004;0.00039215690000000004;0.00039215690000000004;0.0043137255;0.0121568627;0.082745098;0.00039215690000000004;0.00039215690000000004;0.00039215690000000004;0.00039215690000000004;0.0396078431;0.0905882353;0.00039215690000000004;0.0043137255;0.00039215690000000004;0.2396078431;0.00039215690000000004;0.09450980390000001;0.0474509804;0.00039215690000000004;0.00039215690000000004;0.0160784314
mx0014_Sierra_Confesiones016;0.0003484321;0.2303135889;0.2407665505;0.0351916376;0.0003484321;0.0003484321;0.0317073171;0.0003484321;0.0038327526000000002;0.0003484321;0.0003484321;0.0073170732;0.0003484321;0.0003484321;0.0003484321;0.0003484321;0.0003484321;0.0003484321;0.0003484321;0.2128919861;0.0003484321;0.0073170732;0.0177700348;0.1850174216;0.0003484321;0.0003484321;0.0212543554;0.0003484321;0.0003484321;0.0003484321
mx0014_Sierra_Confesiones015;0.000390625;0.28164062500000003;0.195703125;0.000390625;0.000390625;0.000390625;0.000390625;0.000390625;0.019921875000000002;0.000390625;0.000390625;0.000390625;0.000390625;0.027734375000000002;0.000390625;0.000390625;0.000390625;0.000390625;0.035546875000000006;0.055078125000000006;0.019921875000000002;0.000390625;0.000390625;0.176171875;0.004296875;0.113671875;0.043359375000000006;0.000390625;0.000390625;0.019921875000000002
mx0014_Sierra_Confesiones014;0.0003875969;0.3337209302;0.1321705426;0.0003875969;0.0003875969;0.0003875969;0.0003875969;0.0081395349;0.0740310078;0.0003875969;0.0003875969;0.0003875969;0.0003875969;0.015891472900000002;0.0003875969;0.019767441900000002;0.0003875969;0.0003875969;0.0003875969;0.0003875969;0.019767441900000002;0.0236434109;0.0740310078;0.0003875969;0.0003875969;0.1360465116;0.1205426357;0.0352713178;0.0003875969;0.0003875969
mx0014_Sierra_Confesiones013;0.0003496503;0.0947552448;0.1961538462;0.0038461538;0.0073426573;0.0003496503;0.0003496503;0.0038461538;0.0003496503;0.0003496503;0.0003496503;0.0003496503;0.0003496503;0.0003496503;0.0003496503;0.0003496503;0.0003496503;0.0003496503;0.0003496503;0.10874125870000001;0.0003496503;0.0003496503;0.0003496503;0.35699300700000003;0.0003496503;0.0003496503;0.1891608392;0.0003496503;0.0003496503;0.0318181818
mx0014_Sierra_Confesiones012;0.00039215690000000004;0.2866666667;0.2278431373;0.00039215690000000004;0.00039215690000000004;0.00039215690000000004;0.00039215690000000004;0.00039215690000000004;0.0160784314;0.00039215690000000004;0.00039215690000000004;0.00039215690000000004;0.00039215690000000004;0.023921568600000002;0.00039215690000000004;0.00039215690000000004;0.00039215690000000004;0.00039215690000000004;0.00039215690000000004;0.2239215686;0.00039215690000000004;0.00039215690000000004;0.00039215690000000004;0.09450980390000001;0.00039215690000000004;0.0866666667;0.0043137255;0.0160784314;0.00039215690000000004;0.0121568627
mx0014_Sierra_Confesiones011;0.0004237288;0.13601694920000001;0.19957627120000002;0.0004237288;0.0004237288;0.0004237288;0.0004237288;0.0004237288;0.0216101695;0.0004237288;0.0004237288;0.0216101695;0.0004237288;0.0004237288;0.0004237288;0.0300847458;0.0004237288;0.0004237288;0.0597457627;0.0470338983;0.0004237288;0.0004237288;0.0004237288;0.28008474580000003;0.0004237288;0.0809322034;0.1021186441;0.0046610169;0.0088983051;0.0004237288
mx0014_Sierra_Confesiones010;0.00042016810000000004;0.18949579830000002;0.168487395;0.0844537815;0.00042016810000000004;0.00042016810000000004;0.0130252101;0.00042016810000000004;0.00042016810000000004;0.059243697500000005;0.00042016810000000004;0.00042016810000000004;0.0130252101;0.021428571400000002;0.0088235294;0.00042016810000000004;0.00042016810000000004;0.00042016810000000004;0.0676470588;0.0508403361;0.0046218487;0.00042016810000000004;0.00042016810000000004;0.1180672269;0.0046218487;0.1432773109;0.038235294100000004;0.00042016810000000004;0.00042016810000000004;0.0088235294
mx0014_Sierra_Confesiones009;0.0003558719;0.3028469751;0.1711743772;0.018149466200000002;0.0003558719;0.0110320285;0.0003558719;0.0003558719;0.025266903900000002;0.0003558719;0.0003558719;0.0003558719;0.0003558719;0.0466192171;0.0003558719;0.0003558719;0.0003558719;0.0003558719;0.0217081851;0.0466192171;0.0003558719;0.0003558719;0.0039145907;0.2886120996;0.0003558719;0.0003558719;0.0572953737;0.0003558719;0.0003558719;0.0003558719
mx0014_Sierra_Confesiones008;0.0043137255;0.051372549;0.20431372550000002;0.00039215690000000004;0.00039215690000000004;0.0082352941;0.00039215690000000004;0.0043137255;0.00039215690000000004;0.00039215690000000004;0.00039215690000000004;0.035686274500000004;0.02;0.0474509804;0.00039215690000000004;0.00039215690000000004;0.00039215690000000004;0.00039215690000000004;0.00039215690000000004;0.16509803920000002;0.00039215690000000004;0.00039215690000000004;0.00039215690000000004;0.1494117647;0.0082352941;0.2003921569;0.09450980390000001;0.00039215690000000004;0.00039215690000000004;0.00039215690000000004
mx0014_Sierra_Confesiones007;0.0003952569;0.0517786561;0.0043478261;0.0003952569;0.0003952569;0.0003952569;0.0003952569;0.0122529644;0.0675889328;0.0003952569;0.0003952569;0.0003952569;0.008300395300000001;0.0794466403;0.0201581028;0.0043478261;0.0003952569;0.0003952569;0.2059288538;0.09525691700000001;0.0003952569;0.0003952569;0.016205533600000002;0.3403162055;0.0359683794;0.024110671900000002;0.0003952569;0.016205533600000002;0.0122529644;0.0003952569
mx0014_Sierra_Confesiones006;0.0004310345;0.1900862069;0.052155172400000005;0.0004310345;0.0349137931;0.0047413793;0.0004310345;0.0004310345;0.0607758621;0.0004310345;0.0004310345;0.0004310345;0.0004310345;0.1340517241;0.0004310345;0.0004310345;0.0004310345;0.0004310345;0.0607758621;0.1081896552;0.0004310345;0.0004310345;0.0004310345;0.1469827586;0.0004310345;0.19870689660000002;0.0004310345;0.0004310345;0.0004310345;0.0004310345
mx0014_Sierra_Confesiones005;0.0003984064;0.34701195220000003;0.115936255;0.0083665339;0.0003984064;0.0003984064;0.0003984064;0.0003984064;0.0003984064;0.048207171300000004;0.0003984064;0.0003984064;0.0003984064;0.0203187251;0.0003984064;0.0003984064;0.0003984064;0.0003984064;0.024302788800000003;0.0760956175;0.0203187251;0.0003984064;0.0083665339;0.0920318725;0.0003984064;0.1517928287;0.028286852600000002;0.052191235100000004;0.0003984064;0.0003984064
mx0014_Sierra_Confesiones004;0.00039370080000000003;0.181496063;0.1460629921;0.0909448819;0.0476377953;0.00039370080000000003;0.008267716500000001;0.00039370080000000003;0.0043307087;0.0161417323;0.00039370080000000003;0.00039370080000000003;0.0318897638;0.0358267717;0.00039370080000000003;0.00039370080000000003;0.0279527559;0.00039370080000000003;0.0318897638;0.1381889764;0.00039370080000000003;0.00039370080000000003;0.00039370080000000003;0.0791338583;0.00039370080000000003;0.118503937;0.00039370080000000003;0.0122047244;0.00039370080000000003;0.024015748
mx0014_Sierra_Confesiones003;0.0003952569;0.1703557312;0.1822134387;0.0043478261;0.0003952569;0.0003952569;0.0003952569;0.0003952569;0.0359683794;0.008300395300000001;0.0003952569;0.0003952569;0.0043478261;0.0557312253;0.016205533600000002;0.0003952569;0.0003952569;0.0003952569;0.016205533600000002;0.2138339921;0.0003952569;0.016205533600000002;0.024110671900000002;0.1743083004;0.0003952569;0.0636363636;0.008300395300000001;0.0003952569;0.0003952569;0.0003952569
mx0014_Sierra_Confesiones002;0.0037671233;0.1715753425;0.15445205480000002;0.024315068500000002;0.0106164384;0.0003424658;0.0140410959;0.0003424658;0.06883561640000001;0.0003424658;0.0037671233;0.0003424658;0.0003424658;0.027739726000000003;0.0003424658;0.0003424658;0.0003424658;0.0003424658;0.0003424658;0.14075342470000002;0.0003424658;0.0003424658;0.027739726000000003;0.2640410959;0.020890411;0.0003424658;0.0551369863;0.0003424658;0.0071917808;0.0003424658
mx0014_Sierra_Confesiones001;0.0003676471;0.0849264706;0.0996323529;0.0003676471;0.0555147059;0.0003676471;0.0003676471;0.0003676471;0.0371323529;0.0003676471;0.0261029412;0.0003676471;0.0003676471;0.0003676471;0.0003676471;0.0003676471;0.0003676471;0.0224264706;0.0518382353;0.1253676471;0.029779411800000002;0.0408088235;0.0371323529;0.23198529410000002;0.018750000000000003;0.08860294120000001;0.0444852941;0.0003676471;0.0003676471;0.0003676471
mx0013_Rebolledo_Enemigo013;0.014903846200000001;0.13990384620000001;0.0004807692;0.0052884615;0.0004807692;0.0004807692;0.0004807692;0.0004807692;0.2120192308;0.0004807692;0.0004807692;0.0004807692;0.0004807692;0.0245192308;0.0004807692;0.0004807692;0.0004807692;0.0004807692;0.0004807692;0.1927884615;0.0004807692;0.0004807692;0.0004807692;0.3033653846;0.0100961538;0.0004807692;0.038942307700000005;0.048557692300000004;0.0004807692;0.0004807692
mx0013_Rebolledo_Enemigo012;0.00034129690000000003;0.242662116;0.0276450512;0.0105802048;0.00034129690000000003;0.00034129690000000003;0.00034129690000000003;0.0037542662;0.1880546075;0.00034129690000000003;0.00034129690000000003;0.00034129690000000003;0.00034129690000000003;0.0139931741;0.00034129690000000003;0.00034129690000000003;0.0037542662;0.0105802048;0.00034129690000000003;0.1778156997;0.0037542662;0.00034129690000000003;0.00034129690000000003;0.2836177474;0.0276450512;0.00034129690000000003;0.00034129690000000003;0.00034129690000000003;0.00034129690000000003;0.00034129690000000003
mx0013_Rebolledo_Enemigo011;0.0003649635;0.2558394161;0.06970802920000001;0.06605839420000001;0.0113138686;0.0003649635;0.0003649635;0.0003649635;0.22299270070000002;0.0003649635;0.0040145985;0.0003649635;0.0295620438;0.0003649635;0.0003649635;0.0003649635;0.0003649635;0.0040145985;0.0003649635;0.1390510949;0.0003649635;0.0003649635;0.0003649635;0.1901459854;0.0003649635;0.0003649635;0.0003649635;0.0003649635;0.0003649635;0.0003649635
mx0013_Rebolledo_Enemigo010;0.0039007092;0.0606382979;0.0464539007;0.1138297872;0.0109929078;0.0003546099;0.0003546099;0.0003546099;0.2875886525;0.0109929078;0.0003546099;0.0003546099;0.014539007100000001;0.0783687943;0.0003546099;0.0039007092;0.014539007100000001;0.0003546099;0.0003546099;0.159929078;0.0003546099;0.0003546099;0.018085106400000002;0.1705673759;0.0003546099;0.0003546099;0.0003546099;0.0003546099;0.0003546099;0.0003546099
mx0013_Rebolledo_Enemigo009;0.000390625;0.031640625;0.000390625;0.086328125;0.000390625;0.000390625;0.004296875;0.000390625;0.30898437500000003;0.000390625;0.000390625;0.000390625;0.051171875000000006;0.027734375000000002;0.008203125;0.008203125;0.000390625;0.000390625;0.004296875;0.195703125;0.000390625;0.000390625;0.000390625;0.242578125;0.000390625;0.000390625;0.000390625;0.000390625;0.004296875;0.019921875000000002
mx0013_Rebolledo_Enemigo008;0.0003533569;0.071024735;0.0003533569;0.0392226148;0.0462897527;0.0003533569;0.0144876325;0.0003533569;0.30777385160000004;0.0003533569;0.0003533569;0.0003533569;0.0003533569;0.0604240283;0.049823321600000005;0.0003533569;0.0003533569;0.0003533569;0.0180212014;0.145229682;0.0003533569;0.0003533569;0.0356890459;0.1770318021;0.0003533569;0.0003533569;0.0003533569;0.0003533569;0.0003533569;0.0286219081
mx0013_Rebolledo_Enemigo007;0.00036231880000000004;0.15615942030000002;0.0039855072;0.072826087;0.029347826100000002;0.00036231880000000004;0.00036231880000000004;0.0039855072;0.3119565217;0.00036231880000000004;0.00036231880000000004;0.00036231880000000004;0.00036231880000000004;0.0945652174;0.00036231880000000004;0.00036231880000000004;0.0148550725;0.00036231880000000004;0.0547101449;0.0510869565;0.0039855072;0.0039855072;0.00036231880000000004;0.1851449275;0.0039855072;0.00036231880000000004;0.0039855072;0.00036231880000000004;0.00036231880000000004;0.00036231880000000004
mx0013_Rebolledo_Enemigo006;0.0003584229;0.2189964158;0.0003584229;0.0756272401;0.0039426523;0.0003584229;0.0039426523;0.0003584229;0.2010752688;0.0003584229;0.0003584229;0.0003584229;0.0003584229;0.014695340500000001;0.0003584229;0.0003584229;0.0003584229;0.0003584229;0.0218637993;0.12222222220000001;0.0003584229;0.0003584229;0.0326164875;0.1688172043;0.0756272401;0.0541218638;0.0003584229;0.0003584229;0.0003584229;0.0003584229
mx0013_Rebolledo_Enemigo005;0.0003584229;0.1329749104;0.1007168459;0.0971326165;0.0003584229;0.0003584229;0.0003584229;0.0003584229;0.2046594982;0.0003584229;0.0003584229;0.0003584229;0.0003584229;0.0290322581;0.011111111100000001;0.0003584229;0.0003584229;0.0039426523;0.0218637993;0.0827956989;0.014695340500000001;0.0003584229;0.007526881700000001;0.2369175627;0.0218637993;0.0003584229;0.0003584229;0.0003584229;0.0003584229;0.0290322581
mx0013_Rebolledo_Enemigo004;0.0120622568;0.1171206226;0.1210116732;0.0120622568;0.0042801556;0.00038910510000000003;0.00038910510000000003;0.00038910510000000003;0.2883268482;0.00038910510000000003;0.019844358000000003;0.00038910510000000003;0.0081712062;0.066536965;0.00038910510000000003;0.00038910510000000003;0.00038910510000000003;0.00038910510000000003;0.00038910510000000003;0.1404669261;0.00038910510000000003;0.00038910510000000003;0.00038910510000000003;0.1482490272;0.0315175097;0.00038910510000000003;0.0237354086;0.00038910510000000003;0.00038910510000000003;0.00038910510000000003
mx0013_Rebolledo_Enemigo003;0.00038314180000000004;0.253256705;0.0195402299;0.034865900400000004;0.0157088123;0.0118773946;0.00038314180000000004;0.00038314180000000004;0.1153256705;0.023371647500000002;0.00038314180000000004;0.00038314180000000004;0.00038314180000000004;0.0118773946;0.0042145594;0.00038314180000000004;0.0042145594;0.00038314180000000004;0.0463601533;0.0463601533;0.00038314180000000004;0.00038314180000000004;0.00038314180000000004;0.26475095790000003;0.00038314180000000004;0.06551724140000001;0.00038314180000000004;0.057854406100000005;0.0195402299;0.00038314180000000004
mx0013_Rebolledo_Enemigo002;0.0003773585;0.1513207547;0.1098113208;0.019245283000000002;0.0305660377;0.0003773585;0.0003773585;0.0003773585;0.1060377358;0.0003773585;0.0003773585;0.0079245283;0.0041509434;0.0116981132;0.0305660377;0.0003773585;0.0003773585;0.0041509434;0.0079245283;0.14754716980000002;0.0230188679;0.0003773585;0.0154716981;0.2683018868;0.0305660377;0.0267924528;0.0003773585;0.0003773585;0.0003773585;0.0003773585
mx0013_Rebolledo_Enemigo001;0.0003521127;0.2926056338;0.0003521127;0.0003521127;0.0038732394000000002;0.010915493;0.0003521127;0.0038732394000000002;0.046126760600000004;0.0003521127;0.0003521127;0.0003521127;0.0003521127;0.11654929580000001;0.0003521127;0.0003521127;0.0003521127;0.0003521127;0.0214788732;0.1834507042;0.0003521127;0.0003521127;0.0003521127;0.289084507;0.0003521127;0.0038732394000000002;0.0003521127;0.0214788732;0.0003521127;0.0003521127
mx0012_Pesado_Inquisidor011;0.0006849315;0.1719178082;0.0006849315;0.0006849315;0.0006849315;0.0006849315;0.0006849315;0.0006849315;0.0280821918;0.0006849315;0.0006849315;0.0006849315;0.0006849315;0.0006849315;0.0006849315;0.0006849315;0.0143835616;0.0006849315;0.0006849315;0.0075342466;0.0006849315;0.1719178082;0.0006849315;0.1719178082;0.0006849315;0.1102739726;0.1582191781;0.0143835616;0.1376712329;0.0006849315
mx0012_Pesado_Inquisidor010;0.0003571429;0.028928571400000002;0.0039285714;0.0003571429;0.0003571429;0.0003571429;0.0003571429;0.0003571429;0.0003571429;0.0003571429;0.0003571429;0.0003571429;0.0003571429;0.0432142857;0.0003571429;0.0003571429;0.0003571429;0.0003571429;0.007500000000000001;0.0039285714;0.0003571429;0.0503571429;0.0003571429;0.31107142860000003;0.0003571429;0.11107142860000001;0.061071428600000005;0.0682142857;0.3039285714;0.0003571429
mx0012_Pesado_Inquisidor009;0.00038910510000000003;0.09766536960000001;0.00038910510000000003;0.0042801556;0.00038910510000000003;0.0081712062;0.0081712062;0.00038910510000000003;0.00038910510000000003;0.00038910510000000003;0.00038910510000000003;0.0042801556;0.00038910510000000003;0.0120622568;0.00038910510000000003;0.00038910510000000003;0.00038910510000000003;0.0042801556;0.00038910510000000003;0.00038910510000000003;0.0470817121;0.0821011673;0.0042801556;0.33891050580000004;0.00038910510000000003;0.0821011673;0.039299610900000004;0.00038910510000000003;0.2610894942;0.00038910510000000003
mx0012_Pesado_Inquisidor008;0.00039370080000000003;0.0751968504;0.0791338583;0.0043307087;0.0043307087;0.0200787402;0.024015748;0.00039370080000000003;0.0043307087;0.00039370080000000003;0.0122047244;0.00039370080000000003;0.0043307087;0.00039370080000000003;0.00039370080000000003;0.00039370080000000003;0.00039370080000000003;0.00039370080000000003;0.00039370080000000003;0.00039370080000000003;0.00039370080000000003;0.0358267717;0.0673228346;0.2602362205;0.00039370080000000003;0.1224409449;0.0358267717;0.0200787402;0.2248031496;0.00039370080000000003
mx0012_Pesado_Inquisidor007;0.00033898310000000004;0.00033898310000000004;0.00033898310000000004;0.0816949153;0.00033898310000000004;0.00033898310000000004;0.0749152542;0.0172881356;0.0850847458;0.00033898310000000004;0.0816949153;0.00033898310000000004;0.0037288136000000003;0.0274576271;0.00033898310000000004;0.00033898310000000004;0.0342372881;0.00033898310000000004;0.00033898310000000004;0.0206779661;0.00033898310000000004;0.07152542370000001;0.00033898310000000004;0.23762711860000002;0.0071186441;0.00033898310000000004;0.00033898310000000004;0.0071186441;0.2342372881;0.0105084746
mx0012_Pesado_Inquisidor006;0.0003508772;0.0003508772;0.0003508772;0.0424561404;0.0003508772;0.0003508772;0.0284210526;0.014385964900000001;0.0038596491;0.0003508772;0.0178947368;0.0670175439;0.0003508772;0.0003508772;0.0003508772;0.0178947368;0.0003508772;0.0003508772;0.0003508772;0.0003508772;0.0003508772;0.0249122807;0.0003508772;0.1512280702;0.0003508772;0.1898245614;0.0003508772;0.0775438596;0.35824561400000005;0.0003508772
mx0012_Pesado_Inquisidor005;0.0003875969;0.15930232560000002;0.0003875969;0.0003875969;0.0003875969;0.0003875969;0.0081395349;0.0003875969;0.0003875969;0.0003875969;0.0003875969;0.0003875969;0.0003875969;0.1399224806;0.0003875969;0.0003875969;0.0003875969;0.0003875969;0.015891472900000002;0.0003875969;0.0003875969;0.0624031008;0.0003875969;0.1554263566;0.0003875969;0.0817829457;0.0003875969;0.0585271318;0.3104651163;0.0003875969
mx0012_Pesado_Inquisidor004;0.0307984791;0.023193916300000002;0.0117870722;0.0003802281;0.0041825095;0.0003802281;0.019391635;0.015589353600000001;0.0003802281;0.0079847909;0.0003802281;0.0003802281;0.0003802281;0.0003802281;0.0003802281;0.0003802281;0.0003802281;0.019391635;0.0079847909;0.0003802281;0.0003802281;0.0954372624;0.0003802281;0.1600760456;0.0003802281;0.1828897338;0.0346007605;0.133460076;0.2475285171;0.0003802281
mx0012_Pesado_Inquisidor003;0.00036231880000000004;0.08007246380000001;0.0039855072;0.0619565217;0.0112318841;0.00036231880000000004;0.00036231880000000004;0.0221014493;0.0438405797;0.0039855072;0.0039855072;0.036594202900000004;0.00036231880000000004;0.1452898551;0.00036231880000000004;0.00036231880000000004;0.0257246377;0.0221014493;0.00036231880000000004;0.00036231880000000004;0.0039855072;0.047463768100000005;0.0039855072;0.1887681159;0.00036231880000000004;0.00036231880000000004;0.0510869565;0.0402173913;0.1996376812;0.00036231880000000004
